instrument_id,asset_class,sub_asset_class,desk,book,notional,direction,maturity,currency,geography
INS-002077,Equities,Options,Prime Finance,BOOK-027,8912820.101272078,1,2030-03-12 09:48:00.258077,CNY,LATAM
INS-002078,Equities,Commod,G10 FX,BOOK-034,11562465.120443374,1,2027-02-07 09:48:00.258077,AUD,LATAM
INS-002079,FX,Options,Rates Exotics,BOOK-038,7973877.114785412,-1,2032-03-17 09:48:00.258077,AUD,US
INS-002080,Rates,Flow,IG Credit,BOOK-090,9998259.249255516,1,2027-11-15 09:48:00.258077,EUR,LATAM
INS-002081,Commodities,Options,Cross-Asset Vol,BOOK-051,2510493.181320104,1,2034-09-05 09:48:00.258077,AUD,APAC
INS-002082,Rates,Commod,Rates Macro,BOOK-072,6251137.594547157,-1,2026-06-07 09:48:00.258077,GBP,LATAM
INS-002083,FX,Credit,EM FX,BOOK-091,2815130.482141852,1,2026-09-29 09:48:00.258077,CNY,APAC
INS-002084,Commodities,Macro,Rates Macro,BOOK-093,9451027.39557165,1,2029-03-03 09:48:00.258077,CNY,US
INS-002085,Rates,Options,HY Credit,BOOK-086,3631921.6835274636,-1,2030-03-28 09:48:00.258077,CHF,APAC
INS-002086,Credit,Credit,XVA,BOOK-091,4305452.884918382,-1,2035-10-23 09:48:00.258077,CNY,US
INS-002087,Commodities,Flow,FX Options,BOOK-095,8785063.012403507,1,2031-05-27 09:48:00.258077,CHF,EMEA
INS-002088,Credit,Commod,Volatility Trading,BOOK-100,10154560.880044324,-1,2029-12-13 09:48:00.258077,USD,LATAM
INS-002089,FX,Commod,G10 FX,BOOK-065,7102579.729426959,1,2034-07-01 09:48:00.258077,AUD,LATAM
INS-002090,Rates,Commod,IG Credit,BOOK-014,8925431.260271274,1,2028-08-01 09:48:00.258077,CHF,EMEA
INS-002091,Volatility,Macro,Volatility Trading,BOOK-012,8844470.41718273,-1,2035-02-01 09:48:00.258077,USD,EMEA
INS-002092,FX,Options,Cash Equities,BOOK-080,6961432.85139382,1,2030-03-12 09:48:00.258077,USD,EMEA
INS-002093,Commodities,Options,Prime Finance,BOOK-032,4763236.292784378,1,2029-04-18 09:48:00.258077,CAD,US
INS-002094,FX,Credit,XVA,BOOK-081,8912228.517211607,1,2029-03-07 09:48:00.258077,CNY,APAC
INS-002095,Rates,Commod,EM FX,BOOK-094,9032739.226937708,-1,2026-04-17 09:48:00.258077,CAD,EMEA
INS-002096,Commodities,Flow,Equity Derivatives,BOOK-065,9735061.007725647,1,2032-11-15 09:48:00.258077,JPY,US
INS-002097,Volatility,Options,G10 FX,BOOK-077,8280166.0601972435,-1,2031-12-01 09:48:00.258077,GBP,APAC
INS-002098,Volatility,Credit,Prime Finance,BOOK-028,4578750.216301684,1,2032-06-25 09:48:00.258077,JPY,APAC
INS-002099,Commodities,Credit,Commodities,BOOK-044,9225850.40342295,-1,2032-08-27 09:48:00.258077,GBP,APAC
INS-002100,FX,Credit,Cash Equities,BOOK-097,7496547.299429147,-1,2026-06-19 09:48:00.258077,GBP,LATAM
INS-002101,Volatility,Flow,Equity Derivatives,BOOK-082,6293156.389191642,-1,2034-11-23 09:48:00.258077,EUR,APAC
INS-002102,Commodities,Commod,Rates Exotics,BOOK-021,6763410.407015719,1,2031-04-06 09:48:00.258077,CHF,APAC
INS-002103,FX,Macro,Volatility Trading,BOOK-094,5774357.054024051,-1,2033-01-17 09:48:00.258077,EUR,US
INS-002104,Rates,Options,FX Options,BOOK-050,9722109.447136072,1,2026-07-22 09:48:00.258077,EUR,EMEA
INS-002105,Volatility,Credit,Equity Derivatives,BOOK-085,3954713.166049949,-1,2033-09-26 09:48:00.258077,GBP,EMEA
INS-002106,FX,Macro,Rates Macro,BOOK-053,5016285.162983954,-1,2032-11-28 09:48:00.258077,AUD,LATAM
INS-002107,Commodities,Options,Commodities,BOOK-061,6678067.788320763,1,2029-11-05 09:48:00.258077,CHF,EMEA
INS-002108,Rates,Options,FX Options,BOOK-017,11534377.120597498,-1,2035-06-21 09:48:00.258077,JPY,APAC
INS-002109,FX,Credit,IG Credit,BOOK-034,10135701.372732121,1,2032-08-23 09:48:00.258077,CHF,APAC
INS-002110,FX,Macro,Equity Derivatives,BOOK-073,3397897.9918819363,1,2035-03-11 09:48:00.258077,CHF,US
INS-002111,FX,Flow,G10 FX,BOOK-085,10878367.721881215,1,2034-05-04 09:48:00.258077,JPY,LATAM
INS-002112,Commodities,Flow,Securitized Products,BOOK-009,10873550.54245921,1,2028-03-26 09:48:00.258077,AUD,APAC
INS-002113,Volatility,Credit,EM Credit,BOOK-008,4564979.184943392,-1,2036-01-27 09:48:00.258077,CAD,US
INS-002114,Volatility,Flow,Securitized Products,BOOK-070,1196354.3235088869,-1,2033-07-22 09:48:00.258077,EUR,US
INS-002115,Commodities,Options,Volatility Trading,BOOK-045,7319445.944131894,1,2028-01-28 09:48:00.258077,AUD,LATAM
INS-002116,FX,Credit,Prime Finance,BOOK-085,10306061.023249555,1,2034-01-20 09:48:00.258077,EUR,EMEA
INS-002117,Volatility,Credit,HY Credit,BOOK-007,11478154.924500506,1,2030-06-12 09:48:00.258077,USD,US
INS-002118,Credit,Macro,Rates Macro,BOOK-035,5322931.839096874,-1,2034-10-06 09:48:00.258077,JPY,APAC
INS-002119,Credit,Commod,IG Credit,BOOK-004,11879947.761657413,-1,2027-11-30 09:48:00.258077,JPY,US
INS-002120,Commodities,Macro,Prime Finance,BOOK-071,1930169.010458247,-1,2028-10-07 09:48:00.258077,AUD,US
INS-002121,Commodities,Macro,FX Options,BOOK-086,6579873.465426781,1,2029-08-22 09:48:00.258077,CAD,LATAM
INS-002122,Volatility,Macro,XVA,BOOK-016,6456973.326960632,-1,2030-08-31 09:48:00.258077,USD,US
INS-002123,Credit,Flow,XVA,BOOK-033,10380842.562310757,1,2032-06-14 09:48:00.258077,JPY,LATAM
INS-002124,Credit,Commod,Equity Derivatives,BOOK-085,10745756.164849449,1,2028-05-22 09:48:00.258077,AUD,APAC
INS-002125,Commodities,Flow,Rates Macro,BOOK-005,9885559.138583489,-1,2033-03-10 09:48:00.258077,CAD,EMEA
INS-002126,FX,Credit,Cash Equities,BOOK-096,4123624.8781352635,1,2026-06-09 09:48:00.258077,CHF,EMEA
INS-002127,FX,Options,EM Credit,BOOK-089,9656547.579497304,1,2029-06-23 09:48:00.258077,CHF,EMEA
INS-002128,Credit,Macro,Municipal,BOOK-016,8772604.921483729,1,2032-09-22 09:48:00.258077,CHF,APAC
INS-002129,Rates,Options,Rates Exotics,BOOK-014,3321914.036801023,-1,2028-10-26 09:48:00.258077,EUR,LATAM
INS-002130,FX,Macro,EM FX,BOOK-070,2332465.4279957823,-1,2030-06-21 09:48:00.258077,CHF,EMEA
INS-002131,Commodities,Options,Structured Solutions,BOOK-002,10094973.22505194,1,2032-03-14 09:48:00.258077,CAD,APAC
INS-002132,Volatility,Options,FX Options,BOOK-051,7049751.747551888,-1,2028-08-27 09:48:00.258077,USD,APAC
INS-002133,Credit,Options,XVA,BOOK-007,4287044.768862812,1,2035-10-02 09:48:00.258077,CAD,US
INS-002134,Equities,Flow,Securitized Products,BOOK-054,6979570.178228078,-1,2034-08-04 09:48:00.258077,EUR,LATAM
INS-002135,Equities,Credit,Equity Derivatives,BOOK-036,8410102.702783007,1,2035-10-27 09:48:00.258077,USD,LATAM
INS-002136,Commodities,Options,Rates Macro,BOOK-071,7292872.183331132,-1,2031-02-09 09:48:00.258077,AUD,US
INS-002137,Credit,Flow,FX Options,BOOK-089,3620034.6171847843,1,2029-08-07 09:48:00.258077,JPY,EMEA
INS-002138,Rates,Options,Structured Solutions,BOOK-049,12213892.258910274,-1,2036-01-20 09:48:00.258077,JPY,LATAM
INS-002139,Credit,Macro,Cross-Asset Vol,BOOK-065,10010544.92246973,1,2033-06-01 09:48:00.258077,CHF,LATAM
INS-002140,Equities,Commod,Structured Solutions,BOOK-061,6661556.370816331,-1,2034-01-21 09:48:00.258077,CHF,US
INS-002141,Commodities,Credit,Volatility Trading,BOOK-099,6762263.360244281,-1,2028-01-03 09:48:00.258077,CHF,LATAM
INS-002142,Volatility,Flow,Cash Equities,BOOK-024,8398718.48678294,1,2034-10-23 09:48:00.258077,CNY,EMEA
INS-002143,Volatility,Credit,Rates Exotics,BOOK-024,4675946.510649171,1,2031-06-06 09:48:00.258077,CAD,EMEA
INS-002144,Credit,Credit,EM Credit,BOOK-038,8306691.091342422,1,2033-11-10 09:48:00.258077,USD,EMEA
INS-002145,Equities,Credit,Municipal,BOOK-074,4173168.907848086,1,2034-05-16 09:48:00.258077,EUR,APAC
INS-002146,Equities,Macro,EM FX,BOOK-087,7323664.457887085,-1,2027-03-31 09:48:00.258077,JPY,US
INS-002147,FX,Commod,Prime Finance,BOOK-028,4578571.250357853,1,2027-03-06 09:48:00.258077,JPY,APAC
INS-002148,Volatility,Commod,IG Credit,BOOK-011,4704790.044183213,-1,2026-11-03 09:48:00.258077,GBP,US
INS-002149,Volatility,Commod,Commodities,BOOK-061,11614306.534045525,1,2032-07-26 09:48:00.258077,EUR,US
INS-002150,Volatility,Commod,EM Credit,BOOK-060,7648064.7357113855,1,2035-04-07 09:48:00.258077,USD,LATAM
INS-002151,FX,Commod,Municipal,BOOK-038,8018516.213502919,1,2026-06-30 09:48:00.258077,EUR,EMEA
INS-002152,FX,Credit,EM FX,BOOK-019,2471550.3472966924,-1,2027-07-26 09:48:00.258077,CNY,LATAM
INS-002153,Volatility,Macro,Cash Equities,BOOK-085,6007495.60369738,1,2031-01-05 09:48:00.258077,JPY,APAC
INS-002154,Credit,Options,Municipal,BOOK-085,8653030.296760868,1,2030-01-27 09:48:00.258077,CNY,LATAM
INS-002155,Commodities,Flow,Cross-Asset Vol,BOOK-075,7985340.664868763,1,2027-03-20 09:48:00.258077,GBP,US
INS-002156,Equities,Flow,Rates Exotics,BOOK-058,2114925.4466157365,1,2032-03-28 09:48:00.258077,GBP,LATAM
INS-002157,Equities,Commod,Municipal,BOOK-027,8017844.791642703,1,2035-03-03 09:48:00.258077,JPY,LATAM
INS-002158,Credit,Commod,Volatility Trading,BOOK-041,8416397.008874223,-1,2028-04-18 09:48:00.258077,CNY,EMEA
INS-002159,Commodities,Options,EM Rates,BOOK-007,10709404.99549675,-1,2026-03-23 09:48:00.258077,CHF,US
INS-002160,Equities,Credit,Rates Exotics,BOOK-025,5861922.202654143,1,2028-06-05 09:48:00.258077,USD,US
INS-002161,Commodities,Macro,FX Options,BOOK-046,1894828.199660823,-1,2028-01-10 09:48:00.258077,GBP,APAC
INS-002162,FX,Flow,FX Options,BOOK-044,5008073.120487112,-1,2030-10-25 09:48:00.258077,CNY,US
INS-002163,Equities,Commod,FX Options,BOOK-009,4757337.402828607,-1,2027-04-05 09:48:00.258077,EUR,US
INS-002164,Volatility,Options,Municipal,BOOK-096,9341772.194449935,-1,2029-10-09 09:48:00.258077,AUD,APAC
INS-002165,Volatility,Options,Cross-Asset Vol,BOOK-027,708158.5290117054,1,2027-05-19 09:48:00.258077,CNY,APAC
INS-002166,Volatility,Options,EM Credit,BOOK-051,6379108.849818445,-1,2032-11-25 09:48:00.258077,EUR,LATAM
INS-002167,FX,Flow,Securitized Products,BOOK-047,11064488.683943138,-1,2030-11-05 09:48:00.258077,CHF,LATAM
INS-002168,Volatility,Commod,XVA,BOOK-047,7518031.157084087,1,2026-12-09 09:48:00.258077,CHF,EMEA
INS-002169,Volatility,Credit,FX Options,BOOK-085,9740792.04044106,1,2026-08-18 09:48:00.258077,AUD,EMEA
INS-002170,Volatility,Credit,FX Options,BOOK-075,3395504.1661222805,-1,2031-01-15 09:48:00.258077,AUD,US
INS-002171,Rates,Flow,Structured Solutions,BOOK-087,3495026.2169841933,-1,2032-01-23 09:48:00.258077,USD,US
INS-002172,Commodities,Credit,Securitized Products,BOOK-038,11093106.144613085,1,2027-12-03 09:48:00.258077,GBP,EMEA
INS-002173,Volatility,Commod,Rates Exotics,BOOK-027,7753038.4143931335,-1,2029-05-27 09:48:00.258077,CNY,LATAM
INS-002174,Commodities,Credit,Volatility Trading,BOOK-043,7758185.905522861,-1,2032-03-17 09:48:00.258077,GBP,LATAM
INS-002175,FX,Options,Commodities,BOOK-057,4704617.929732509,-1,2030-11-12 09:48:00.258077,EUR,LATAM
INS-002176,Commodities,Flow,Cross-Asset Vol,BOOK-034,7751954.322375579,1,2027-05-07 09:48:00.258077,CAD,EMEA
INS-002177,Rates,Options,Rates Exotics,BOOK-047,4635156.079149759,1,2030-01-27 09:48:00.258077,EUR,APAC
INS-002178,Equities,Flow,FX Options,BOOK-016,10467176.122264124,-1,2028-02-26 09:48:00.258077,EUR,APAC
INS-002179,Credit,Credit,EM FX,BOOK-059,14319576.774670428,-1,2035-05-19 09:48:00.258077,AUD,US
INS-002180,Equities,Macro,EM Credit,BOOK-072,8709852.634163324,-1,2034-03-01 09:48:00.258077,USD,EMEA
INS-002181,Commodities,Macro,EM Credit,BOOK-053,5912634.03634614,1,2029-04-15 09:48:00.258077,CNY,APAC
INS-002182,FX,Credit,Equity Derivatives,BOOK-088,1165854.1737633543,1,2028-07-11 09:48:00.258077,EUR,EMEA
INS-002183,Credit,Flow,EM Credit,BOOK-100,3288839.7136441474,1,2027-07-13 09:48:00.258077,USD,EMEA
INS-002184,Credit,Options,Volatility Trading,BOOK-091,11387154.57756784,1,2033-07-02 09:48:00.258077,CAD,EMEA
INS-002185,Credit,Options,XVA,BOOK-010,4927020.391822317,-1,2035-04-19 09:48:00.258077,EUR,US
INS-002186,FX,Options,Prime Finance,BOOK-089,6572912.79578372,1,2028-11-25 09:48:00.258077,GBP,LATAM
INS-002187,FX,Credit,Rates Macro,BOOK-034,9138314.936447946,1,2032-07-14 09:48:00.258077,GBP,LATAM
INS-002188,FX,Flow,EM FX,BOOK-046,11205724.49840448,-1,2028-07-10 09:48:00.258077,CHF,LATAM
INS-002189,Equities,Credit,HY Credit,BOOK-042,7001032.697090405,-1,2035-04-14 09:48:00.258077,JPY,LATAM
INS-002190,Credit,Flow,Equity Derivatives,BOOK-029,6488332.825834913,-1,2029-02-27 09:48:00.258077,EUR,EMEA
INS-002191,Equities,Flow,G10 FX,BOOK-088,7679052.571276709,-1,2027-02-23 09:48:00.258077,EUR,US
INS-002192,Equities,Options,XVA,BOOK-064,5930905.458401957,-1,2034-12-04 09:48:00.258077,EUR,EMEA
INS-002193,FX,Commod,EM Credit,BOOK-097,6065451.991767612,-1,2035-07-26 09:48:00.258077,USD,LATAM
INS-002194,FX,Flow,Commodities,BOOK-096,8529700.293834684,-1,2030-02-17 09:48:00.258077,CAD,US
INS-002195,Credit,Options,Equity Derivatives,BOOK-042,7963228.794586216,1,2035-03-10 09:48:00.258077,JPY,APAC
INS-002196,Commodities,Macro,EM FX,BOOK-073,12829013.26639646,1,2028-08-11 09:48:00.258077,USD,US
INS-002197,FX,Macro,Cross-Asset Vol,BOOK-051,8597122.041588575,-1,2028-11-17 09:48:00.258077,GBP,EMEA
INS-002198,Volatility,Credit,IG Credit,BOOK-050,10377863.87023457,-1,2031-07-07 09:48:00.258077,CAD,US
INS-002199,Credit,Credit,Rates Macro,BOOK-074,4821787.058192172,1,2032-02-23 09:48:00.258077,GBP,US
INS-002200,FX,Flow,HY Credit,BOOK-069,8812893.225075679,1,2030-01-07 09:48:00.258077,JPY,US
INS-002201,Equities,Credit,Commodities,BOOK-092,5692546.633497353,1,2034-02-13 09:48:00.258077,CAD,APAC
INS-002202,Rates,Flow,EM Rates,BOOK-078,8488633.158241395,-1,2034-01-10 09:48:00.258077,CAD,APAC
INS-002203,Rates,Flow,IG Credit,BOOK-063,9221286.495287102,1,2027-05-24 09:48:00.258077,CAD,EMEA
INS-002204,Equities,Options,Cross-Asset Vol,BOOK-092,7624672.110003685,1,2036-01-05 09:48:00.258077,JPY,LATAM
INS-002205,Equities,Flow,FX Options,BOOK-011,13518314.303686982,1,2027-10-10 09:48:00.258077,JPY,EMEA
INS-002206,Commodities,Commod,XVA,BOOK-077,11069949.422771132,-1,2031-06-01 09:48:00.258077,AUD,APAC
INS-002207,Rates,Options,IG Credit,BOOK-040,10443113.332072742,1,2030-05-22 09:48:00.258077,AUD,APAC
INS-002208,Volatility,Flow,FX Options,BOOK-044,9410715.480925035,1,2030-09-03 09:48:00.258077,USD,APAC
INS-002209,FX,Options,IG Credit,BOOK-079,11908402.04432511,-1,2027-06-21 09:48:00.258077,AUD,LATAM
INS-002210,Rates,Credit,Prime Finance,BOOK-028,3907576.7563269604,1,2029-08-05 09:48:00.258077,CNY,LATAM
INS-002211,Commodities,Flow,Securitized Products,BOOK-089,10925707.794976441,1,2026-06-30 09:48:00.258077,CNY,APAC
INS-002212,Commodities,Commod,IG Credit,BOOK-050,5021889.220001193,1,2035-11-04 09:48:00.258077,GBP,LATAM
INS-002213,Credit,Options,Cross-Asset Vol,BOOK-035,6089152.202333176,1,2027-08-15 09:48:00.258077,CHF,APAC
INS-002214,Rates,Credit,EM Credit,BOOK-033,8903481.11015417,-1,2030-12-26 09:48:00.258077,USD,EMEA
INS-002215,Rates,Commod,EM Credit,BOOK-043,10583050.41377681,1,2028-05-03 09:48:00.258077,USD,LATAM
INS-002216,Equities,Options,Equity Derivatives,BOOK-095,4616058.420795095,-1,2027-12-17 09:48:00.258077,CHF,US
INS-002217,Equities,Macro,Prime Finance,BOOK-011,6218637.805805673,-1,2030-01-23 09:48:00.258077,EUR,EMEA
INS-002218,Volatility,Credit,G10 FX,BOOK-051,7743830.181253276,1,2035-10-20 09:48:00.258077,EUR,US
INS-002219,FX,Macro,G10 FX,BOOK-084,7034084.988260715,-1,2030-12-08 09:48:00.258077,GBP,LATAM
INS-002220,FX,Options,XVA,BOOK-048,9635080.153087968,1,2035-09-20 09:48:00.258077,JPY,LATAM
INS-002221,Volatility,Commod,G10 FX,BOOK-057,16089819.0399613,-1,2034-05-23 09:48:00.258077,EUR,LATAM
INS-002222,Rates,Options,EM Credit,BOOK-035,8548301.7713147,1,2030-07-07 09:48:00.258077,AUD,US
INS-002223,Rates,Credit,Commodities,BOOK-014,5662008.90459421,1,2035-02-16 09:48:00.258077,CAD,EMEA
INS-002224,Equities,Options,Cash Equities,BOOK-064,4258729.1734025115,-1,2029-08-24 09:48:00.258077,AUD,EMEA
INS-002225,Equities,Flow,Rates Exotics,BOOK-092,6686865.216035986,-1,2031-03-02 09:48:00.258077,CNY,US
INS-002226,Credit,Flow,FX Options,BOOK-053,5149375.284928025,-1,2032-12-09 09:48:00.258077,CHF,APAC
INS-002227,Volatility,Options,Prime Finance,BOOK-044,8668874.479938557,1,2032-01-14 09:48:00.258077,GBP,US
INS-002228,Volatility,Macro,Commodities,BOOK-013,8630054.089460567,-1,2034-05-30 09:48:00.258077,CNY,APAC
INS-002229,FX,Options,Municipal,BOOK-095,6342079.488687608,1,2027-10-23 09:48:00.258077,CHF,APAC
INS-002230,Volatility,Options,IG Credit,BOOK-087,12462387.534459457,-1,2031-02-19 09:48:00.258077,JPY,APAC
INS-002231,Credit,Commod,Structured Solutions,BOOK-091,5661381.701900264,-1,2032-10-13 09:48:00.258077,JPY,LATAM
INS-002232,Rates,Macro,Cash Equities,BOOK-036,7201422.330254564,1,2029-06-22 09:48:00.258077,USD,LATAM
INS-002233,Volatility,Commod,EM Rates,BOOK-063,9097906.664724544,1,2034-10-15 09:48:00.258077,CNY,EMEA
INS-002234,Rates,Options,G10 FX,BOOK-044,9730137.23442457,1,2029-03-08 09:48:00.258077,AUD,APAC
INS-002235,Credit,Credit,Volatility Trading,BOOK-024,10693941.303857997,1,2029-03-07 09:48:00.258077,CAD,LATAM
INS-002236,Commodities,Options,Structured Solutions,BOOK-021,8571241.197483098,-1,2029-06-07 09:48:00.258077,EUR,LATAM
INS-002237,FX,Flow,Structured Solutions,BOOK-039,10127281.751969991,1,2032-11-24 09:48:00.258077,CNY,APAC
INS-002238,FX,Commod,Commodities,BOOK-056,5837229.569930152,-1,2027-05-14 09:48:00.258077,EUR,US
INS-002239,Equities,Flow,FX Options,BOOK-013,9795204.900875956,-1,2027-08-12 09:48:00.258077,EUR,EMEA
INS-002240,Volatility,Macro,Volatility Trading,BOOK-071,9761822.875390999,1,2033-11-29 09:48:00.258077,USD,LATAM
INS-002241,FX,Credit,Cash Equities,BOOK-046,11282216.686883839,1,2028-04-01 09:48:00.258077,GBP,US
INS-002242,Credit,Credit,Equity Derivatives,BOOK-089,3328910.0194286434,-1,2027-03-27 09:48:00.258077,GBP,APAC
INS-002243,Equities,Commod,FX Options,BOOK-028,5232042.210997332,1,2028-10-22 09:48:00.258077,AUD,APAC
INS-002244,Rates,Options,Cross-Asset Vol,BOOK-006,9557852.423418256,1,2030-02-21 09:48:00.258077,GBP,US
INS-002245,Commodities,Macro,Securitized Products,BOOK-032,871588.8002965078,-1,2026-07-10 09:48:00.258077,CNY,EMEA
INS-002246,Commodities,Macro,FX Options,BOOK-098,8730015.434470875,1,2034-06-21 09:48:00.258077,GBP,LATAM
INS-002247,Credit,Options,Cross-Asset Vol,BOOK-033,10149511.062328419,1,2027-05-12 09:48:00.258077,CHF,APAC
INS-002248,FX,Flow,Cross-Asset Vol,BOOK-071,6059061.8811239,1,2030-03-14 09:48:00.258077,CHF,LATAM
INS-002249,Rates,Commod,Volatility Trading,BOOK-085,6424524.99972022,-1,2028-03-13 09:48:00.258077,AUD,EMEA
INS-002250,Equities,Macro,G10 FX,BOOK-029,4814656.631900241,-1,2029-02-12 09:48:00.258077,AUD,LATAM
INS-002251,Credit,Commod,FX Options,BOOK-065,6196132.200671491,-1,2026-08-23 09:48:00.258077,AUD,APAC
INS-002252,Credit,Flow,EM Rates,BOOK-021,6268578.745095606,-1,2035-08-05 09:48:00.258077,CNY,LATAM
INS-002253,FX,Macro,Cash Equities,BOOK-037,5792896.813836196,-1,2035-06-27 09:48:00.258077,USD,EMEA
INS-002254,Credit,Flow,EM Credit,BOOK-030,5655804.555538758,-1,2027-06-14 09:48:00.258077,USD,EMEA
INS-002255,FX,Macro,EM Credit,BOOK-068,6822488.037779016,1,2028-02-25 09:48:00.258077,JPY,US
INS-002256,Commodities,Options,IG Credit,BOOK-088,6792239.210859696,-1,2034-12-19 09:48:00.258077,EUR,US
INS-002257,Commodities,Flow,Volatility Trading,BOOK-026,12185329.74965264,1,2030-04-23 09:48:00.258077,JPY,US
INS-002258,Credit,Options,EM FX,BOOK-030,6514537.142207474,-1,2026-10-23 09:48:00.258077,CHF,US
INS-002259,Rates,Options,EM FX,BOOK-083,8360375.540479646,-1,2027-07-17 09:48:00.258077,GBP,EMEA
INS-002260,Volatility,Macro,Cash Equities,BOOK-047,6057792.583809246,1,2030-04-17 09:48:00.258077,USD,LATAM
INS-002261,Rates,Macro,IG Credit,BOOK-052,6026010.560396357,-1,2031-09-22 09:48:00.258077,CNY,EMEA
INS-002262,Volatility,Macro,Cash Equities,BOOK-071,3239073.655668444,-1,2032-06-15 09:48:00.258077,GBP,LATAM
INS-002263,Rates,Macro,G10 FX,BOOK-014,3571584.380472267,-1,2027-09-18 09:48:00.258077,AUD,LATAM
INS-002264,Credit,Macro,Commodities,BOOK-088,4482504.300867501,1,2029-11-11 09:48:00.258077,CHF,LATAM
INS-002265,Rates,Flow,EM Rates,BOOK-037,7959242.0869001765,-1,2028-10-13 09:48:00.258077,CAD,APAC
INS-002266,Rates,Options,IG Credit,BOOK-066,10190434.138211463,-1,2031-06-30 09:48:00.258077,AUD,LATAM
INS-002267,Commodities,Flow,Structured Solutions,BOOK-044,3033338.6827612054,1,2029-05-19 09:48:00.258077,GBP,EMEA
INS-002268,Commodities,Flow,Cash Equities,BOOK-076,6127307.996627958,1,2028-03-20 09:48:00.258077,EUR,APAC
INS-002269,Rates,Options,Prime Finance,BOOK-062,4082773.226624129,-1,2034-04-11 09:48:00.258077,CNY,LATAM
INS-002270,Volatility,Options,FX Options,BOOK-018,6839307.264666125,1,2031-11-01 09:48:00.258077,CAD,US
INS-002271,FX,Flow,XVA,BOOK-019,10189423.734267876,1,2030-11-22 09:48:00.258077,GBP,US
INS-002272,FX,Flow,Rates Exotics,BOOK-088,6382793.995980062,-1,2027-07-13 09:48:00.258077,CAD,US
INS-002273,FX,Options,EM Credit,BOOK-052,7381207.569500758,-1,2026-11-24 09:48:00.258077,JPY,APAC
INS-002274,Equities,Macro,IG Credit,BOOK-028,11138070.990980785,1,2034-01-31 09:48:00.258077,AUD,EMEA
INS-002275,FX,Options,Rates Exotics,BOOK-015,8644752.326269774,1,2035-10-18 09:48:00.258077,CHF,EMEA
INS-002276,Equities,Commod,Prime Finance,BOOK-013,5599770.360457995,1,2031-12-25 09:48:00.258077,GBP,LATAM
INS-002277,FX,Flow,EM FX,BOOK-092,7897288.214589313,-1,2026-08-01 09:48:00.258077,CAD,US
INS-002278,Rates,Macro,EM FX,BOOK-098,5431127.471494273,-1,2030-12-21 09:48:00.258077,AUD,US
INS-002279,Equities,Credit,XVA,BOOK-040,8551205.03184,1,2028-12-21 09:48:00.258077,GBP,EMEA
INS-002280,Commodities,Macro,Equity Derivatives,BOOK-021,8788350.385181898,-1,2026-09-26 09:48:00.258077,AUD,LATAM
INS-002281,Commodities,Macro,Structured Solutions,BOOK-042,4082100.7487538685,-1,2027-08-10 09:48:00.258077,EUR,APAC
INS-002282,Equities,Macro,EM FX,BOOK-014,7937873.543464434,1,2031-02-24 09:48:00.258077,EUR,APAC
INS-002283,FX,Commod,G10 FX,BOOK-055,7206066.855010201,-1,2030-06-05 09:48:00.258077,AUD,APAC
INS-002284,Commodities,Commod,Rates Macro,BOOK-063,8861693.49293028,1,2031-10-13 09:48:00.258077,CHF,EMEA
INS-002285,Commodities,Options,Rates Macro,BOOK-099,9578367.627547834,-1,2033-01-25 09:48:00.258077,USD,EMEA
INS-002286,Commodities,Credit,Volatility Trading,BOOK-032,8693624.010311512,1,2028-10-29 09:48:00.258077,CAD,LATAM
INS-002287,Volatility,Credit,Commodities,BOOK-020,6742016.616550619,-1,2029-01-12 09:48:00.258077,GBP,APAC
