driver_id,asset_class,level,as_of,source
DRV-0006050,Rates,2.043347196640584,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006051,Credit,131.89987480287076,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006052,Commodities,98.61597134253209,2026-02-08 09:48:00.294055,Refinitiv
DRV-0006053,Equities,69.85587969982392,2026-02-09 09:48:00.294055,Internal
DRV-0006054,Commodities,107.91544298954109,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006055,Commodities,73.65721768281573,2026-02-11 09:48:00.294055,Internal
DRV-0006056,Volatility,122.84680644446136,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006057,Credit,160.91786560929347,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006058,Volatility,112.73452999774051,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006059,Credit,75.39094904226118,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006060,FX,113.68109399921252,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006061,Volatility,156.03575499533747,2026-02-08 09:48:00.294055,Bloomberg
DRV-0006062,Rates,3.215312724063162,2026-02-11 09:48:00.294055,Internal
DRV-0006063,Credit,60.31604124551871,2026-02-09 09:48:00.294055,Refinitiv
DRV-0006064,Rates,2.1304393068913194,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006065,Equities,45.94635266498491,2026-02-11 09:48:00.294055,Internal
DRV-0006066,Equities,133.3080487641557,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006067,Equities,135.1872132104727,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006068,Volatility,157.24202959563914,2026-02-10 09:48:00.294055,Internal
DRV-0006069,Equities,51.14213207572536,2026-02-11 09:48:00.294055,Internal
DRV-0006070,FX,126.37074157312544,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006071,Equities,96.9031665219094,2026-02-10 09:48:00.294055,Internal
DRV-0006072,Credit,105.07639564291468,2026-02-11 09:48:00.294055,Internal
DRV-0006073,Credit,132.4954454540393,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006074,Credit,121.2574428461254,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006075,Volatility,104.70472245021976,2026-02-11 09:48:00.294055,Internal
DRV-0006076,Rates,3.1071522931065165,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006077,Equities,117.79936790838869,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006078,Rates,2.1873741571193346,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006079,Credit,77.63670033316419,2026-02-09 09:48:00.294055,Bloomberg
DRV-0006080,Credit,92.21656425927415,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006081,FX,117.60534331439796,2026-02-08 09:48:00.294055,Internal
DRV-0006082,FX,80.19717151069115,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006083,Volatility,129.87590959280644,2026-02-11 09:48:00.294055,Internal
DRV-0006084,Rates,3.124382367612012,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006085,Volatility,61.97469645556366,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006086,Rates,2.814129329053683,2026-02-11 09:48:00.294055,Internal
DRV-0006087,FX,107.25501578004044,2026-02-09 09:48:00.294055,Internal
DRV-0006088,Equities,102.09630587793204,2026-02-09 09:48:00.294055,Refinitiv
DRV-0006089,Credit,98.91007863849664,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006090,Credit,119.15782885161067,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006091,Commodities,175.59037240506348,2026-02-10 09:48:00.294055,Bloomberg
DRV-0006092,Rates,2.9585538154139615,2026-02-11 09:48:00.294055,Internal
DRV-0006093,Equities,1.1191512521061986,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006094,Equities,86.6586004961832,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006095,Equities,179.62365989714283,2026-02-09 09:48:00.294055,Internal
DRV-0006096,Rates,3.8409168671416714,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006097,Commodities,122.6163267849778,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006098,Commodities,154.54461615331664,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006099,Equities,94.44432730035419,2026-02-10 09:48:00.294055,Bloomberg
DRV-0006100,Rates,2.7933320530372443,2026-02-10 09:48:00.294055,Internal
DRV-0006101,Rates,2.2263758199369477,2026-02-08 09:48:00.294055,Refinitiv
DRV-0006102,Volatility,31.10988177457241,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006103,Volatility,132.8471002625215,2026-02-11 09:48:00.294055,Internal
DRV-0006104,Commodities,120.02126992182892,2026-02-10 09:48:00.294055,Bloomberg
DRV-0006105,Credit,95.60244025402801,2026-02-09 09:48:00.294055,Bloomberg
DRV-0006106,Volatility,137.4008342549562,2026-02-11 09:48:00.294055,Internal
DRV-0006107,FX,126.15006195416319,2026-02-09 09:48:00.294055,Refinitiv
DRV-0006108,Equities,46.82327749773821,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006109,Credit,48.32803936906531,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006110,Commodities,149.51640840441243,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006111,Equities,89.15527162999824,2026-02-10 09:48:00.294055,Bloomberg
DRV-0006112,Commodities,133.1541907451182,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006113,FX,66.80832575576751,2026-02-09 09:48:00.294055,Bloomberg
DRV-0006114,Credit,68.09713162291095,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006115,Equities,73.12477821131073,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006116,FX,29.52582837924173,2026-02-11 09:48:00.294055,Internal
DRV-0006117,Commodities,93.97252444893256,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006118,Equities,120.15310061737084,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006119,Rates,2.649180249820272,2026-02-10 09:48:00.294055,Internal
DRV-0006120,Credit,110.96024438726279,2026-02-11 09:48:00.294055,Internal
DRV-0006121,Equities,167.4243929553822,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006122,Commodities,115.1954461059855,2026-02-10 09:48:00.294055,Bloomberg
DRV-0006123,Credit,71.40132990573267,2026-02-11 09:48:00.294055,Internal
DRV-0006124,Commodities,76.49002544695334,2026-02-09 09:48:00.294055,Internal
DRV-0006125,Volatility,147.21899634370894,2026-02-11 09:48:00.294055,Internal
DRV-0006126,Equities,73.22187084050789,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006127,Rates,2.6921081233696817,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006128,FX,111.94214530555143,2026-02-11 09:48:00.294055,Internal
DRV-0006129,Volatility,131.48072444352823,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006130,Commodities,159.5078723280717,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006131,FX,93.16515601483054,2026-02-08 09:48:00.294055,Refinitiv
DRV-0006132,Rates,3.5601891947884443,2026-02-11 09:48:00.294055,Internal
DRV-0006133,Rates,3.5017020281025415,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006134,Credit,118.8019242614898,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006135,Volatility,146.93949874623792,2026-02-11 09:48:00.294055,Internal
DRV-0006136,Volatility,86.81270563850259,2026-02-09 09:48:00.294055,Refinitiv
DRV-0006137,Commodities,152.08084063479185,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006138,Commodities,115.0304448588782,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006139,Volatility,186.47142351903292,2026-02-09 09:48:00.294055,Bloomberg
DRV-0006140,Commodities,115.67955291700444,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006141,Credit,121.63066647690678,2026-02-08 09:48:00.294055,Refinitiv
DRV-0006142,Volatility,34.305730655016056,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006143,Volatility,98.97268908507534,2026-02-10 09:48:00.294055,Internal
DRV-0006144,Volatility,88.51157176597172,2026-02-11 09:48:00.294055,Internal
DRV-0006145,Credit,160.49746270071876,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006146,Credit,53.97878315305168,2026-02-10 09:48:00.294055,Bloomberg
DRV-0006147,Volatility,144.8334031121684,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006148,Commodities,59.78100496960153,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006149,Volatility,43.50054840490336,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006150,Commodities,-5.038474569891116,2026-02-11 09:48:00.294055,Internal
DRV-0006151,Credit,65.87626921531,2026-02-10 09:48:00.294055,Bloomberg
DRV-0006152,Equities,79.81054788164329,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006153,FX,106.9484306474331,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006154,Commodities,73.05931064597121,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006155,Credit,168.06671869708012,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006156,Equities,113.67272747992713,2026-02-09 09:48:00.294055,Internal
DRV-0006157,Commodities,92.46039674431617,2026-02-10 09:48:00.294055,Internal
DRV-0006158,Equities,57.629397504870084,2026-02-09 09:48:00.294055,Bloomberg
DRV-0006159,Credit,76.66982077254399,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006160,Equities,103.07678487685382,2026-02-11 09:48:00.294055,Internal
DRV-0006161,Rates,3.354527709993815,2026-02-11 09:48:00.294055,Internal
DRV-0006162,Equities,88.72930752177194,2026-02-10 09:48:00.294055,Internal
DRV-0006163,FX,83.25277929672946,2026-02-10 09:48:00.294055,Internal
DRV-0006164,FX,99.69028997559958,2026-02-11 09:48:00.294055,Internal
DRV-0006165,Rates,3.127209226982852,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006166,Volatility,122.65924385181782,2026-02-10 09:48:00.294055,Bloomberg
DRV-0006167,Rates,1.3119337144587377,2026-02-11 09:48:00.294055,Internal
DRV-0006168,Commodities,57.850441598587224,2026-02-09 09:48:00.294055,Bloomberg
DRV-0006169,Credit,92.20447169045148,2026-02-10 09:48:00.294055,Internal
DRV-0006170,Credit,54.66289247323822,2026-02-11 09:48:00.294055,Internal
DRV-0006171,Equities,90.74808541621793,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006172,Volatility,130.13424724095123,2026-02-10 09:48:00.294055,Bloomberg
DRV-0006173,Volatility,95.54910079094238,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006174,Credit,90.64201191612133,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006175,FX,66.48836355101778,2026-02-11 09:48:00.294055,Internal
DRV-0006176,Volatility,102.32756071508959,2026-02-09 09:48:00.294055,Refinitiv
DRV-0006177,Equities,83.4912980459951,2026-02-09 09:48:00.294055,Bloomberg
DRV-0006178,Volatility,157.44474161714626,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006179,Credit,116.89601965358102,2026-02-11 09:48:00.294055,Internal
DRV-0006180,FX,112.02919290736114,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006181,Commodities,125.89284908878282,2026-02-10 09:48:00.294055,Internal
DRV-0006182,Equities,141.94726072712993,2026-02-10 09:48:00.294055,Bloomberg
DRV-0006183,Credit,147.5792114539126,2026-02-09 09:48:00.294055,Refinitiv
DRV-0006184,Volatility,75.1028357798,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006185,Rates,4.135784929015438,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006186,Rates,2.391870807373833,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006187,FX,178.91968887480434,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006188,Volatility,144.93847607031677,2026-02-08 09:48:00.294055,Bloomberg
DRV-0006189,FX,61.607697036299406,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006190,Equities,97.37373617062278,2026-02-09 09:48:00.294055,Internal
DRV-0006191,Commodities,102.42160485945504,2026-02-10 09:48:00.294055,Internal
DRV-0006192,Credit,82.18862964808321,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006193,Equities,72.1876969362016,2026-02-09 09:48:00.294055,Bloomberg
DRV-0006194,Credit,97.56070744172698,2026-02-09 09:48:00.294055,Refinitiv
DRV-0006195,Volatility,124.11719009802881,2026-02-09 09:48:00.294055,Refinitiv
DRV-0006196,Commodities,68.23306542500245,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006197,Credit,109.18417825859945,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006198,Rates,3.513824849302016,2026-02-08 09:48:00.294055,Internal
DRV-0006199,Volatility,114.4241454695948,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006200,FX,95.1381854548029,2026-02-11 09:48:00.294055,Internal
DRV-0006201,Credit,126.69806913155635,2026-02-10 09:48:00.294055,Bloomberg
DRV-0006202,Volatility,107.95275636110254,2026-02-10 09:48:00.294055,Internal
DRV-0006203,Commodities,83.0189782607668,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006204,FX,128.17987550524973,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006205,Equities,78.7379151421479,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006206,Commodities,76.81202494330999,2026-02-11 09:48:00.294055,Internal
DRV-0006207,Volatility,121.84476674463386,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006208,Commodities,141.30727399590276,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006209,Credit,132.74497839262543,2026-02-11 09:48:00.294055,Internal
DRV-0006210,FX,106.67654859452863,2026-02-11 09:48:00.294055,Internal
DRV-0006211,Commodities,117.68826735129318,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006212,Volatility,59.72840452659746,2026-02-10 09:48:00.294055,Internal
DRV-0006213,Credit,134.35725971943998,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006214,Rates,3.518492547391133,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006215,Commodities,86.57138123828419,2026-02-11 09:48:00.294055,Internal
DRV-0006216,FX,117.0030127060823,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006217,Equities,109.00547956963855,2026-02-10 09:48:00.294055,Internal
DRV-0006218,Credit,109.71678421615879,2026-02-10 09:48:00.294055,Internal
DRV-0006219,Commodities,73.95275762484117,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006220,Credit,191.72361243321936,2026-02-11 09:48:00.294055,Internal
DRV-0006221,Commodities,24.530240477480586,2026-02-11 09:48:00.294055,Internal
DRV-0006222,Rates,0.9397772242691558,2026-02-08 09:48:00.294055,Bloomberg
DRV-0006223,Equities,62.32158190853223,2026-02-08 09:48:00.294055,Bloomberg
DRV-0006224,Commodities,60.83121968659557,2026-02-11 09:48:00.294055,Internal
DRV-0006225,Volatility,97.86920972828158,2026-02-10 09:48:00.294055,Internal
DRV-0006226,Commodities,77.67507387853763,2026-02-08 09:48:00.294055,Refinitiv
DRV-0006227,Volatility,137.08620401718306,2026-02-09 09:48:00.294055,Internal
DRV-0006228,Credit,136.20325979802882,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006229,FX,161.81749092216876,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006230,Credit,95.80126000607723,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006231,Volatility,49.503224587593714,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006232,Credit,144.0709335437883,2026-02-11 09:48:00.294055,Internal
DRV-0006233,Volatility,88.1152557845629,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006234,Rates,1.3180921918398598,2026-02-10 09:48:00.294055,Internal
DRV-0006235,Commodities,50.234029992342016,2026-02-11 09:48:00.294055,Internal
DRV-0006236,Equities,42.19418965684713,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006237,Rates,0.9068817417536399,2026-02-10 09:48:00.294055,Internal
DRV-0006238,Volatility,103.50410960386174,2026-02-10 09:48:00.294055,Internal
DRV-0006239,Rates,2.325675352639124,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006240,Equities,70.43175101953402,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006241,FX,41.310779027745745,2026-02-10 09:48:00.294055,Internal
DRV-0006242,Commodities,61.73550468785085,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006243,Commodities,33.25533886356659,2026-02-09 09:48:00.294055,Bloomberg
DRV-0006244,Equities,116.19722863566116,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006245,Rates,1.9153674491008568,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006246,Rates,1.9966036520393433,2026-02-11 09:48:00.294055,Internal
DRV-0006247,Commodities,118.10421728894887,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006248,Equities,107.80964001061665,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006249,FX,84.92310236674672,2026-02-08 09:48:00.294055,Bloomberg
DRV-0006250,Commodities,181.75383254407728,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006251,Rates,2.639622582050436,2026-02-11 09:48:00.294055,Internal
DRV-0006252,Equities,106.0786632291887,2026-02-08 09:48:00.294055,Internal
DRV-0006253,Equities,24.15505386069838,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006254,Equities,130.26336063134787,2026-02-09 09:48:00.294055,Refinitiv
DRV-0006255,Credit,35.166929889830584,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006256,Commodities,128.2628400938428,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006257,Volatility,78.32958193919963,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006258,Rates,1.1881473135056255,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006259,Commodities,129.37328217264016,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006260,Commodities,73.5991862603654,2026-02-11 09:48:00.294055,Internal
DRV-0006261,Commodities,61.8343266524059,2026-02-10 09:48:00.294055,Bloomberg
DRV-0006262,Commodities,128.59436353375696,2026-02-09 09:48:00.294055,Refinitiv
DRV-0006263,FX,133.91032618314236,2026-02-10 09:48:00.294055,Bloomberg
DRV-0006264,Commodities,86.12660358062206,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006265,Rates,2.317839105293096,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006266,Rates,3.1675689399922833,2026-02-10 09:48:00.294055,Internal
DRV-0006267,Credit,35.10963821795957,2026-02-10 09:48:00.294055,Internal
DRV-0006268,FX,59.64266852768937,2026-02-10 09:48:00.294055,Internal
DRV-0006269,Credit,114.76432950431912,2026-02-11 09:48:00.294055,Internal
DRV-0006270,Commodities,110.18192825825805,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006271,Rates,2.0297862694612707,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006272,FX,76.76661309377043,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006273,Equities,77.08066029522035,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006274,Rates,3.730604539340429,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006275,Equities,62.22916543915594,2026-02-11 09:48:00.294055,Internal
DRV-0006276,FX,79.45269711099026,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006277,Volatility,106.04065317958514,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006278,Credit,63.187648450864415,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006279,Equities,103.67638845228281,2026-02-11 09:48:00.294055,Internal
DRV-0006280,Credit,57.83964884818316,2026-02-10 09:48:00.294055,Internal
DRV-0006281,Commodities,87.89814434085868,2026-02-08 09:48:00.294055,Internal
DRV-0006282,Volatility,54.18424527814379,2026-02-10 09:48:00.294055,Internal
DRV-0006283,FX,63.92814068781641,2026-02-09 09:48:00.294055,Internal
DRV-0006284,Credit,65.84350688171271,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006285,Credit,128.6482681607897,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006286,Commodities,46.38415182083369,2026-02-10 09:48:00.294055,Bloomberg
DRV-0006287,FX,115.2707647957392,2026-02-08 09:48:00.294055,Internal
DRV-0006288,Volatility,92.87269600452562,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006289,Credit,135.6300119565233,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006290,FX,59.47544484379041,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006291,Equities,121.56506341823817,2026-02-11 09:48:00.294055,Internal
DRV-0006292,Credit,22.064209972330357,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006293,Commodities,74.5305552652008,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006294,Rates,2.7165386644339216,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006295,Credit,129.44251901476022,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006296,Commodities,192.86136667406848,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006297,FX,100.91129006468535,2026-02-10 09:48:00.294055,Bloomberg
DRV-0006298,Commodities,91.16534068601601,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006299,Rates,2.4961473465910875,2026-02-11 09:48:00.294055,Internal
DRV-0006300,Credit,98.85673742498317,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006301,Equities,123.9697434485697,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006302,Credit,118.59992526616644,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006303,Commodities,75.03385073172609,2026-02-11 09:48:00.294055,Internal
DRV-0006304,Commodities,131.61080215545843,2026-02-11 09:48:00.294055,Refinitiv
DRV-0006305,Equities,133.104498767512,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006306,Volatility,65.08789836726298,2026-02-11 09:48:00.294055,Internal
DRV-0006307,Equities,69.94285216402965,2026-02-11 09:48:00.294055,Internal
DRV-0006308,Equities,53.02466977662172,2026-02-10 09:48:00.294055,Internal
DRV-0006309,Rates,3.039126471915852,2026-02-10 09:48:00.294055,Bloomberg
DRV-0006310,Volatility,96.5109587698286,2026-02-10 09:48:00.294055,Refinitiv
DRV-0006311,Commodities,96.6749218781586,2026-02-10 09:48:00.294055,Internal
DRV-0006312,Credit,128.93953763826693,2026-02-09 09:48:00.294055,Internal
DRV-0006313,FX,37.31674071951222,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006314,Equities,159.56023348684244,2026-02-11 09:48:00.294055,Internal
DRV-0006315,Credit,109.89545236541103,2026-02-10 09:48:00.294055,Internal
DRV-0006316,Equities,133.92369582384757,2026-02-11 09:48:00.294055,Internal
DRV-0006317,FX,181.24585504027257,2026-02-11 09:48:00.294055,Bloomberg
DRV-0006318,Credit,115.47936129873152,2026-02-11 09:48:00.294055,Bloomberg
